Date,Time,LEVELcm,TEMPERATURE
1/20/19,12:20:00,961.5,8.4
1/20/19,12:30:00,961.3,8.3
1/20/19,12:40:00,961.8,8.3
1/20/19,12:50:00,961.6,8.3
1/20/19,13:00:00,961.6,8.3
1/20/19,13:10:00,961.5,8.3
1/20/19,13:20:00,961.5,8.3
1/20/19,13:30:00,961.5,8.2
1/20/19,13:40:00,961.5,8.2
1/20/19,13:50:00,961.8,8.1
1/20/19,14:00:00,962.3,8.1
1/20/19,14:10:00,962.3,8
1/20/19,14:20:00,962.5,7.9
1/20/19,14:30:00,963,7.9
1/20/19,14:40:00,963.2,7.8
1/20/19,14:50:00,963.2,7.8
1/20/19,15:00:00,963.5,7.7
1/20/19,15:10:00,963.6,7.7
1/20/19,15:20:00,963.6,7.6
1/20/19,15:30:00,964,7.5
1/20/19,15:40:00,963.9,7.4
1/20/19,15:50:00,964,7.4
1/20/19,16:00:00,964.3,7.3
1/20/19,16:10:00,964.2,7.3
1/20/19,16:20:00,964.5,7.3
1/20/19,16:30:00,964.5,7.2
1/20/19,16:40:00,965,7.2
1/20/19,16:50:00,965,7.2
1/20/19,17:00:00,965.1,7.1
1/20/19,17:10:00,965.7,7.1
1/20/19,17:20:00,965.5,7
1/20/19,17:30:00,965.8,7
1/20/19,17:40:00,966.3,7
1/20/19,17:50:00,966.6,6.9
1/20/19,18:00:00,966.9,6.9
1/20/19,18:10:00,966.9,6.8
1/20/19,18:20:00,967.2,6.8
1/20/19,18:30:00,967.5,6.8
1/20/19,18:40:00,967.3,6.7
1/20/19,18:50:00,967.8,6.7
1/20/19,19:00:00,968.1,6.7
1/20/19,19:10:00,968.1,6.6
1/20/19,19:20:00,968.3,6.6
1/20/19,19:30:00,968.4,6.6
1/20/19,19:40:00,968.7,6.5
1/20/19,19:50:00,968.7,6.5
1/20/19,20:00:00,968.7,6.5
1/20/19,20:10:00,969.1,6.4
1/20/19,20:20:00,968.8,6.4
1/20/19,20:30:00,969.3,6.4
1/20/19,20:40:00,969.5,6.4
1/20/19,20:50:00,969.3,6.3
1/20/19,21:00:00,969.3,6.3
1/20/19,21:10:00,969.3,6.3
1/20/19,21:20:00,969.6,6.3
1/20/19,21:30:00,969.3,6.2
1/20/19,21:40:00,969.5,6.2
1/20/19,21:50:00,969.8,6.2
1/20/19,22:00:00,969.8,6.2
1/20/19,22:10:00,969.5,6.1
1/20/19,22:20:00,969.6,6.1
1/20/19,22:30:00,969.8,6.1
1/20/19,22:40:00,969.5,6.1
1/20/19,22:50:00,969.6,6
1/20/19,23:00:00,969.6,6
1/20/19,23:10:00,969.6,6
1/20/19,23:20:00,969.8,6
1/20/19,23:30:00,969.6,6
1/20/19,23:40:00,969.5,5.9
1/20/19,23:50:00,969.9,5.9
1/21/19,0:00:00,970,5.9
1/21/19,0:10:00,970,5.8
1/21/19,0:20:00,970,5.8
1/21/19,0:30:00,970.2,5.8
1/21/19,0:40:00,970.5,5.8
1/21/19,0:50:00,970.2,5.7
1/21/19,1:00:00,970.2,5.7
1/21/19,1:10:00,970.2,5.7
1/21/19,1:20:00,970.3,5.7
1/21/19,1:30:00,970.7,5.6
1/21/19,1:40:00,970.7,5.6
1/21/19,1:50:00,971.1,5.6
1/21/19,2:00:00,971.1,5.6
1/21/19,2:10:00,971,5.6
1/21/19,2:20:00,971,5.5
1/21/19,2:30:00,971.2,5.5
1/21/19,2:40:00,971.7,5.5
1/21/19,2:50:00,971,5.5
1/21/19,3:00:00,971.1,5.4
1/21/19,3:10:00,971.1,5.4
1/21/19,3:20:00,971.2,5.4
1/21/19,3:30:00,971.2,5.4
1/21/19,3:40:00,971.4,5.3
1/21/19,3:50:00,971.5,5.3
1/21/19,4:00:00,971.5,5.3
1/21/19,4:10:00,971.7,5.3
1/21/19,4:20:00,971.5,5.3
1/21/19,4:30:00,971.5,5.2
1/21/19,4:40:00,971.7,5.2
1/21/19,4:50:00,971.8,5.2
1/21/19,5:00:00,971.8,5.2
1/21/19,5:10:00,972.2,5.1
1/21/19,5:20:00,972.3,5.1
1/21/19,5:30:00,972.8,5.1
1/21/19,5:40:00,972.3,5.1
1/21/19,5:50:00,972.4,5
1/21/19,6:00:00,972.9,5
1/21/19,6:10:00,973,5
1/21/19,6:20:00,973.2,4.9
1/21/19,6:30:00,973.6,4.9
1/21/19,6:40:00,973.8,4.9
1/21/19,6:50:00,973.8,4.9
1/21/19,7:00:00,974,4.8
1/21/19,7:10:00,974.3,4.8
1/21/19,7:20:00,974.7,4.8
1/21/19,7:30:00,975,4.7
1/21/19,7:40:00,974.7,4.7
1/21/19,7:50:00,975.3,4.7
1/21/19,8:00:00,976.3,4.7
1/21/19,8:10:00,976,4.6
1/21/19,8:20:00,976,4.6
1/21/19,8:30:00,976.2,4.6
1/21/19,8:40:00,976.3,4.6
1/21/19,8:50:00,976.2,4.6
1/21/19,9:00:00,976.7,4.6
1/21/19,9:10:00,976.2,4.6
1/21/19,9:20:00,976.8,4.7
1/21/19,9:30:00,976.8,4.8
1/21/19,9:40:00,977.3,4.8
1/21/19,9:50:00,977.4,4.9
1/21/19,10:00:00,977.5,5
1/21/19,10:10:00,978,5.1
1/21/19,10:20:00,978,5.1
1/21/19,10:30:00,978.3,5.2
1/21/19,10:40:00,978.5,5.3
1/21/19,10:50:00,978.5,5.4
1/21/19,11:00:00,978.1,5.5
1/21/19,11:10:00,978.9,5.6
1/21/19,11:20:00,978,5.7
1/21/19,11:30:00,978.3,5.8
1/21/19,11:40:00,978.1,5.9
1/21/19,11:50:00,977.5,5.9
1/21/19,12:00:00,977.7,6.1
1/21/19,12:10:00,977.7,6.2
1/21/19,12:20:00,977.5,6.2
1/21/19,12:30:00,977.4,6.3
1/21/19,12:40:00,977.3,6.3
1/21/19,12:50:00,977.4,6.4
1/21/19,13:00:00,977.3,6.4
1/21/19,13:10:00,977.4,6.4
1/21/19,13:20:00,977.3,6.4
1/21/19,13:30:00,977.3,6.4
1/21/19,13:40:00,977.1,6.4
1/21/19,13:50:00,977.4,6.4
1/21/19,14:00:00,977.1,6.4
1/21/19,14:10:00,977.4,6.4
1/21/19,14:20:00,976.9,6.3
1/21/19,14:30:00,976.8,6.3
1/21/19,14:40:00,976.9,6.3
1/21/19,14:50:00,977.4,6.3
1/21/19,15:00:00,976.8,6.3
1/21/19,15:10:00,976.5,6.3
1/21/19,15:20:00,976.8,6.3
1/21/19,15:30:00,976.7,6.3
1/21/19,15:40:00,976.7,6.3
1/21/19,15:50:00,977.1,6.4
1/21/19,16:00:00,976.9,6.4
1/21/19,16:10:00,977.1,6.4
1/21/19,16:20:00,977.1,6.3
1/21/19,16:30:00,976.9,6.3
1/21/19,16:40:00,976.8,6.3
1/21/19,16:50:00,977.1,6.3
1/21/19,17:00:00,977.3,6.3
1/21/19,17:10:00,977.3,6.3
1/21/19,17:20:00,977.5,6.2
1/21/19,17:30:00,977.7,6.2
1/21/19,17:40:00,977.5,6.1
1/21/19,17:50:00,978.1,6.1
1/21/19,18:00:00,978.3,6.1
1/21/19,18:10:00,978,6
1/21/19,18:20:00,978,6
1/21/19,18:30:00,977.8,6
1/21/19,18:40:00,978.6,6
1/21/19,18:50:00,978,5.9
1/21/19,19:00:00,978.5,5.9
1/21/19,19:10:00,978.5,5.9
1/21/19,19:20:00,978.5,5.9
1/21/19,19:30:00,978.6,5.8
1/21/19,19:40:00,978.6,5.8
1/21/19,19:50:00,978.8,5.8
1/21/19,20:00:00,978.9,5.8
1/21/19,20:10:00,979.2,5.8
1/21/19,20:20:00,979.2,5.7
1/21/19,20:30:00,978.9,5.7
1/21/19,20:40:00,979.2,5.7
1/21/19,20:50:00,979.5,5.7
1/21/19,21:00:00,979.3,5.7
1/21/19,21:10:00,979.8,5.7
1/21/19,21:20:00,979.3,5.7
1/21/19,21:30:00,979.7,5.6
1/21/19,21:40:00,979.5,5.6
1/21/19,21:50:00,979.8,5.6
1/21/19,22:00:00,979.2,5.6
1/21/19,22:10:00,979.7,5.6
1/21/19,22:20:00,979.7,5.6
1/21/19,22:30:00,979.5,5.6
1/21/19,22:40:00,979.3,5.5
1/21/19,22:50:00,979.8,5.5
1/21/19,23:00:00,980,5.5
1/21/19,23:10:00,979.7,5.5
1/21/19,23:20:00,979.5,5.5
1/21/19,23:30:00,979.7,5.5
1/21/19,23:40:00,979.8,5.5
1/21/19,23:50:00,979.5,5.5
1/22/19,0:00:00,979.7,5.5
1/22/19,0:10:00,980,5.4
1/22/19,0:20:00,979.7,5.4
1/22/19,0:30:00,980,5.4
1/22/19,0:40:00,980,5.4
1/22/19,0:50:00,980.1,5.4
1/22/19,1:00:00,980.4,5.4
1/22/19,1:10:00,979.7,5.4
1/22/19,1:20:00,980.3,5.4
1/22/19,1:30:00,980.1,5.4
1/22/19,1:40:00,980.1,5.3
1/22/19,1:50:00,980.5,5.3
1/22/19,2:00:00,980.5,5.3
1/22/19,2:10:00,980.4,5.3
1/22/19,2:20:00,980.7,5.3
1/22/19,2:30:00,980.8,5.3
1/22/19,2:40:00,980.7,5.3
1/22/19,2:50:00,980.7,5.3
1/22/19,3:00:00,980.7,5.3
1/22/19,3:10:00,980.7,5.2
1/22/19,3:20:00,980.7,5.2
1/22/19,3:30:00,980.7,5.2
1/22/19,3:40:00,981.2,5.2
1/22/19,3:50:00,980.8,5.2
1/22/19,4:00:00,980.8,5.2
1/22/19,4:10:00,980.8,5.2
1/22/19,4:20:00,981.2,5.2
1/22/19,4:30:00,981.2,5.2
1/22/19,4:40:00,981.3,5.2
1/22/19,4:50:00,981.3,5.1
1/22/19,5:00:00,981.6,5.1
1/22/19,5:10:00,981.6,5.1
1/22/19,5:20:00,981.8,5.1
1/22/19,5:30:00,981.9,5.1
1/22/19,5:40:00,982.2,5.1
1/22/19,5:50:00,982.7,5.1
1/22/19,6:00:00,982.7,5.1
1/22/19,6:10:00,982.3,5
1/22/19,6:20:00,983,5
1/22/19,6:30:00,983,5
1/22/19,6:40:00,983.1,5
1/22/19,6:50:00,983.1,5
1/22/19,7:00:00,983.3,5
1/22/19,7:10:00,983.3,4.9
1/22/19,7:20:00,983.1,4.9
1/22/19,7:30:00,983.3,4.9
1/22/19,7:40:00,983.7,4.9
1/22/19,7:50:00,983.8,4.9
1/22/19,8:00:00,983.4,4.9
1/22/19,8:10:00,983.5,4.9
1/22/19,8:20:00,983.8,4.9
1/22/19,8:30:00,983.8,4.9
1/22/19,8:40:00,983.7,4.9
1/22/19,8:50:00,983.7,4.9
1/22/19,9:00:00,983.7,4.9
1/22/19,9:10:00,983.7,4.9
1/22/19,9:20:00,983.7,5
1/22/19,9:30:00,984,5.1
1/22/19,9:40:00,983.5,5.2
1/22/19,9:50:00,984,5.2
1/22/19,10:00:00,983.7,5.4
1/22/19,10:10:00,983.8,5.5
1/22/19,10:20:00,984,5.6
1/22/19,10:30:00,983.8,5.7
1/22/19,10:40:00,983.5,5.8
1/22/19,10:50:00,983.7,5.9
1/22/19,11:00:00,983.5,6
1/22/19,11:10:00,983.4,6.2
1/22/19,11:20:00,983.4,6.3
1/22/19,11:30:00,983.1,6.4
1/22/19,11:40:00,983.1,6.5
1/22/19,11:50:00,983.1,6.6
1/22/19,12:00:00,983,6.7
1/22/19,12:10:00,982.5,6.8
1/22/19,12:20:00,982.3,6.9
1/22/19,12:30:00,982,6.9
1/22/19,12:40:00,981.5,7
1/22/19,12:50:00,981.3,7
1/22/19,13:00:00,981.3,7.1
1/22/19,13:10:00,980.7,7.1
1/22/19,13:20:00,980.7,7.1
1/22/19,13:30:00,980.5,7.1
1/22/19,13:40:00,980.7,7.1
1/22/19,13:50:00,981.2,7.1
1/22/19,14:00:00,980.7,7.1
1/22/19,14:10:00,980.7,7
1/22/19,14:20:00,980.3,7
1/22/19,14:30:00,979.7,7
1/22/19,14:40:00,980.5,7.1
1/22/19,14:50:00,979.8,7.1
1/22/19,15:00:00,980.3,7.2
1/22/19,15:10:00,980.3,7.2
1/22/19,15:20:00,979.7,7.2
1/22/19,15:30:00,979.7,7.2
1/22/19,15:40:00,979.8,7.2
1/22/19,15:50:00,979.7,7.2
1/22/19,16:00:00,979.7,7.2
1/22/19,16:10:00,979.8,7.2
1/22/19,16:20:00,979.8,7.2
1/22/19,16:30:00,979.7,7.2
1/22/19,16:40:00,980,7.2
1/22/19,16:50:00,979.8,7.2
1/22/19,17:00:00,979.5,7.2
1/22/19,17:10:00,980.1,7.2
1/22/19,17:20:00,979.5,7.2
1/22/19,17:30:00,979.8,7.2
1/22/19,17:40:00,979.8,7.1
1/22/19,17:50:00,979.5,7.1
1/22/19,18:00:00,979.7,7.1
1/22/19,18:10:00,979.3,7.1
1/22/19,18:20:00,979.8,7.1
1/22/19,18:30:00,980.1,7.1
1/22/19,18:40:00,980,7.1
1/22/19,18:50:00,980,7.1
1/22/19,19:00:00,980.4,7.1
1/22/19,19:10:00,980.3,7.1
1/22/19,19:20:00,980.1,7.1
1/22/19,19:30:00,980.4,7.1
1/22/19,19:40:00,980.3,7.1
1/22/19,19:50:00,980.5,7.1
1/22/19,20:00:00,980.4,7.1
1/22/19,20:10:00,980.5,7
1/22/19,20:20:00,980.4,7
1/22/19,20:30:00,980.5,7
1/22/19,20:40:00,980.7,7
1/22/19,20:50:00,980.4,7
1/22/19,21:00:00,980.4,7
1/22/19,21:10:00,980.1,7
1/22/19,21:20:00,980.7,7
1/22/19,21:30:00,980.5,7
1/22/19,21:40:00,980.5,7
1/22/19,21:50:00,980,7
1/22/19,22:00:00,980.1,7
1/22/19,22:10:00,980.5,7
1/22/19,22:20:00,980.1,7
1/22/19,22:30:00,980.4,7
1/22/19,22:40:00,980.1,7
1/22/19,22:50:00,979.3,7
1/22/19,23:00:00,980.1,7
1/22/19,23:10:00,980.1,7
1/22/19,23:20:00,979.8,7
1/22/19,23:30:00,980,7
1/22/19,23:40:00,980,7
1/22/19,23:50:00,979.8,7
1/23/19,0:00:00,979.3,7
1/23/19,0:10:00,979.2,7
1/23/19,0:20:00,979,7
1/23/19,0:30:00,979.3,7
1/23/19,0:40:00,978.9,7
1/23/19,0:50:00,978.8,7
1/23/19,1:00:00,978.8,7
1/23/19,1:10:00,978.8,7
1/23/19,1:20:00,978.3,7
1/23/19,1:30:00,978.1,7
1/23/19,1:40:00,978.1,7
1/23/19,1:50:00,978.1,7.1
1/23/19,2:00:00,978.5,7.1
1/23/19,2:10:00,978.5,7.1
1/23/19,2:20:00,978.3,7.1
1/23/19,2:30:00,978,7.1
1/23/19,2:40:00,977.8,7.1
1/23/19,2:50:00,978,7.1
1/23/19,3:00:00,977.5,7.1
1/23/19,3:10:00,977.5,7.1
1/23/19,3:20:00,977.4,7.1
1/23/19,3:30:00,977.3,7.1
1/23/19,3:40:00,977.3,7.1
1/23/19,3:50:00,976.9,7.2
1/23/19,4:00:00,976.9,7.2
1/23/19,4:10:00,976.7,7.2
1/23/19,4:20:00,976.2,7.2
1/23/19,4:30:00,976.2,7.2
1/23/19,4:40:00,976,7.2
1/23/19,4:50:00,975.2,7.2
1/23/19,5:00:00,975.2,7.2
1/23/19,5:10:00,975.3,7.2
1/23/19,5:20:00,975.2,7.2
1/23/19,5:30:00,974.7,7.3
1/23/19,5:40:00,974.8,7.3
1/23/19,5:50:00,974.7,7.3
1/23/19,6:00:00,974.5,7.3
1/23/19,6:10:00,974.4,7.3
1/23/19,6:20:00,974.4,7.3
1/23/19,6:30:00,974.1,7.3
1/23/19,6:40:00,974.3,7.4
1/23/19,6:50:00,974.3,7.4
1/23/19,7:00:00,973.5,7.4
1/23/19,7:10:00,973.8,7.4
1/23/19,7:20:00,973.8,7.4
1/23/19,7:30:00,973.8,7.5
1/23/19,7:40:00,973.6,7.5
1/23/19,7:50:00,974,7.6
1/23/19,8:00:00,974,7.6
1/23/19,8:10:00,974,7.6
1/23/19,8:20:00,974.4,7.6
1/23/19,8:30:00,973.8,7.7
1/23/19,8:40:00,974.1,7.7
1/23/19,8:50:00,973.6,7.7
1/23/19,9:00:00,973.8,7.8
1/23/19,9:10:00,972.6,7.8
1/23/19,9:20:00,973.2,7.9
1/23/19,9:30:00,972.9,8
1/23/19,9:40:00,972.8,8
1/23/19,9:50:00,972.3,8.1
1/23/19,10:00:00,972.4,8.2
1/23/19,10:10:00,972.2,8.2
1/23/19,10:20:00,972.6,8.3
1/23/19,10:30:00,972.6,8.3
1/23/19,10:40:00,972.6,8.3
1/23/19,10:50:00,972.9,8.3
1/23/19,11:00:00,972.6,8.3
1/23/19,11:10:00,972.3,8.4
1/23/19,11:20:00,971.8,8.4
1/23/19,11:30:00,971.7,8.4
1/23/19,11:40:00,971.1,8.4
1/23/19,11:50:00,971.2,8.4
1/23/19,12:00:00,971.2,8.5
1/23/19,12:10:00,970.8,8.5
1/23/19,12:20:00,970.8,8.5
1/23/19,12:30:00,970,8.6
1/23/19,12:40:00,970.3,8.6
1/23/19,12:50:00,969.9,8.7
1/23/19,13:00:00,969.5,8.7
1/23/19,13:10:00,969,8.8
1/23/19,13:20:00,968.4,8.8
1/23/19,13:30:00,968.7,8.9
1/23/19,13:40:00,968.4,8.9
1/23/19,13:50:00,967.9,8.9
1/23/19,14:00:00,967.7,8.9
1/23/19,14:10:00,966.9,8.9
1/23/19,14:20:00,966.9,9
1/23/19,14:30:00,966.9,9
1/23/19,14:40:00,966.3,9
1/23/19,14:50:00,965.8,9
1/23/19,15:00:00,966.2,9.1
1/23/19,15:10:00,965.8,9.1
1/23/19,15:20:00,964.8,9.1
1/23/19,15:30:00,965.3,9.1
1/23/19,15:40:00,965,9
1/23/19,15:50:00,964.8,9
1/23/19,16:00:00,964.8,9.1
1/23/19,16:10:00,964.3,9
1/23/19,16:20:00,964.5,9
1/23/19,16:30:00,964,9
1/23/19,16:40:00,963.9,9
1/23/19,16:50:00,963.9,9
1/23/19,17:00:00,963.5,9
1/23/19,17:10:00,963.8,9
1/23/19,17:20:00,963.5,9
1/23/19,17:30:00,963.3,9
1/23/19,17:40:00,963.3,9
1/23/19,17:50:00,962.7,9
1/23/19,18:00:00,962.8,9
1/23/19,18:10:00,962.3,9
1/23/19,18:20:00,962.8,9.1
1/23/19,18:30:00,962.1,9.1
1/23/19,18:40:00,962,9.1
1/23/19,18:50:00,961.5,9.1
1/23/19,19:00:00,961.3,9.1
1/23/19,19:10:00,961,9.1
1/23/19,19:20:00,961.5,9.2
1/23/19,19:30:00,961,9.2
1/23/19,19:40:00,960.8,9.2
1/23/19,19:50:00,960.9,9.2
1/23/19,20:00:00,960.8,9.2
1/23/19,20:10:00,960.9,9.2
1/23/19,20:20:00,961.6,9.2
1/23/19,20:30:00,961.3,9.2
1/23/19,20:40:00,961.2,9.2
1/23/19,20:50:00,961,9.2
1/23/19,21:00:00,960.4,9.2
1/23/19,21:10:00,960.4,9.2
1/23/19,21:20:00,960.6,9.2
1/23/19,21:30:00,960.2,9.2
1/23/19,21:40:00,960,9.2
1/23/19,21:50:00,960,9.2
1/23/19,22:00:00,960.2,9.2
1/23/19,22:10:00,960.4,9.2
1/23/19,22:20:00,961.3,9.2
1/23/19,22:30:00,961.6,9.2
1/23/19,22:40:00,961.8,9.2
1/23/19,22:50:00,962.1,9.2
1/23/19,23:00:00,961.5,9.2
1/23/19,23:10:00,961.2,9.2
1/23/19,23:20:00,961.8,9.2
1/23/19,23:30:00,960.9,9.2
1/23/19,23:40:00,960.9,9.2
1/23/19,23:50:00,960,9.2
1/24/19,0:00:00,959.7,9.2
1/24/19,0:10:00,959.1,9.2
1/24/19,0:20:00,958.7,9.2
1/24/19,0:30:00,959.1,9.2
1/24/19,0:40:00,959.5,9.2
1/24/19,0:50:00,960,9.2
1/24/19,1:00:00,960.4,9.2
1/24/19,1:10:00,960,9.2
1/24/19,1:20:00,959.5,9.2
1/24/19,1:30:00,959.3,9.2
1/24/19,1:40:00,959.3,9.2
1/24/19,1:50:00,958.8,9.2
1/24/19,2:00:00,958.8,9.2
1/24/19,2:10:00,958.3,9.2
1/24/19,2:20:00,959,9.2
1/24/19,2:30:00,959.4,9.2
1/24/19,2:40:00,960.2,9.2
1/24/19,2:50:00,960.3,9.2
1/24/19,3:00:00,960.8,9.2
1/24/19,3:10:00,961,9.2
1/24/19,3:20:00,961.6,9.2
1/24/19,3:30:00,961.5,9.2
1/24/19,3:40:00,961.2,9.2
1/24/19,3:50:00,961,9.2
1/24/19,4:00:00,960.9,9.2
1/24/19,4:10:00,960.4,9.2
1/24/19,4:20:00,960,9.2
1/24/19,4:30:00,959.7,9.2
1/24/19,4:40:00,959.1,9.2
1/24/19,4:50:00,958.5,9.2
1/24/19,5:00:00,958.3,9.2
1/24/19,5:10:00,957.9,9.2
1/24/19,5:20:00,957.8,9.2
1/24/19,5:30:00,957.6,9.2
1/24/19,5:40:00,958,9.2
1/24/19,5:50:00,957.9,9.2
1/24/19,6:00:00,957.8,9.2
1/24/19,6:10:00,957.5,9.2
1/24/19,6:20:00,957.8,9.2
1/24/19,6:30:00,957.5,9.2
1/24/19,6:40:00,957.8,9.2
1/24/19,6:50:00,957.9,9.2
1/24/19,7:00:00,958.5,9.2
1/24/19,7:10:00,959,9.2
1/24/19,7:20:00,959,9.1
1/24/19,7:30:00,959.8,9.1
1/24/19,7:40:00,959.4,9.1
1/24/19,7:50:00,959.8,9
1/24/19,8:00:00,960.2,9
1/24/19,8:10:00,960.3,9
1/24/19,8:20:00,960.8,9
1/24/19,8:30:00,960.2,9
1/24/19,8:40:00,960.2,8.9
1/24/19,8:50:00,960.6,8.9
1/24/19,9:00:00,960.6,8.9
1/24/19,9:10:00,960.4,8.9
1/24/19,9:20:00,960.4,8.9
1/24/19,9:30:00,960.4,8.9
1/24/19,9:40:00,960.6,8.9
1/24/19,9:50:00,960.8,8.9
1/24/19,10:00:00,960.8,9
1/24/19,10:10:00,960.8,9
1/24/19,10:20:00,960.8,9
1/24/19,10:30:00,961.2,9.1
1/24/19,10:40:00,961,9.1
1/24/19,10:50:00,961.3,9.1
1/24/19,11:00:00,961.5,9.2
1/24/19,11:10:00,961.5,9.2
1/24/19,11:20:00,961.3,9.3
1/24/19,11:30:00,961.5,9.3
1/24/19,11:40:00,961.5,9.4
1/24/19,11:50:00,961.8,9.4
1/24/19,12:00:00,962,9.5
1/24/19,12:10:00,962,9.5
1/24/19,12:20:00,962,9.5
1/24/19,12:30:00,962.1,9.5
1/24/19,12:40:00,961.6,9.5
1/24/19,12:50:00,961.5,9.5
1/24/19,13:00:00,961.8,9.5
1/24/19,13:10:00,961.8,9.4
1/24/19,13:20:00,962,9.4
1/24/19,13:30:00,961.8,9.3
1/24/19,13:40:00,961.8,9.3
1/24/19,13:50:00,961.3,9.2
1/24/19,14:00:00,961.3,9.1
1/24/19,14:10:00,961.3,9
1/24/19,14:20:00,961.8,9
1/24/19,14:30:00,961.8,8.9
1/24/19,14:40:00,962.1,8.9
1/24/19,14:50:00,962.5,8.8
1/24/19,15:00:00,962.7,8.8
1/24/19,15:10:00,962.8,8.7
1/24/19,15:20:00,963,8.7
1/24/19,15:30:00,963.2,8.6
1/24/19,15:40:00,963.2,8.5
1/24/19,15:50:00,963.3,8.5
1/24/19,16:00:00,963.5,8.4
1/24/19,16:10:00,963.5,8.3
1/24/19,16:20:00,963.9,8.3
1/24/19,16:30:00,963.6,8.2
1/24/19,16:40:00,964,8.2
1/24/19,16:50:00,964,8.2
1/24/19,17:00:00,964,8.1
1/24/19,17:10:00,964.3,8.1
1/24/19,17:20:00,964.5,8
1/24/19,17:30:00,964.6,8
1/24/19,17:40:00,964.5,7.9
1/24/19,17:50:00,965.1,7.9
1/24/19,18:00:00,965.4,7.9
1/24/19,18:10:00,965.5,7.8
1/24/19,18:20:00,965.7,7.8
1/24/19,18:30:00,965.8,7.8
1/24/19,18:40:00,966.2,7.7
1/24/19,18:50:00,966.5,7.7
1/24/19,19:00:00,966.9,7.6
1/24/19,19:10:00,966.8,7.6
1/24/19,19:20:00,967,7.6
1/24/19,19:30:00,966.9,7.5
1/24/19,19:40:00,967.2,7.5
1/24/19,19:50:00,967.2,7.5
1/24/19,20:00:00,967.3,7.4
1/24/19,20:10:00,967.2,7.4
1/24/19,20:20:00,967.5,7.4
1/24/19,20:30:00,967.5,7.3
1/24/19,20:40:00,967.7,7.3
1/24/19,20:50:00,967.8,7.3
1/24/19,21:00:00,967.9,7.3
1/24/19,21:10:00,967.9,7.2
1/24/19,21:20:00,967.8,7.2
1/24/19,21:30:00,968.3,7.2
1/24/19,21:40:00,968.1,7.2
1/24/19,21:50:00,968.4,7.1
1/24/19,22:00:00,968.4,7.1
1/24/19,22:10:00,968.3,7.1
1/24/19,22:20:00,968.3,7
1/24/19,22:30:00,968.3,7
1/24/19,22:40:00,968.4,7
1/24/19,22:50:00,968.5,7
1/24/19,23:00:00,968.3,6.9
1/24/19,23:10:00,968.4,6.9
1/24/19,23:20:00,968.1,6.9
1/24/19,23:30:00,968.5,6.9
1/24/19,23:40:00,968.5,6.9
1/24/19,23:50:00,968.4,6.8
1/25/19,0:00:00,968.4,6.8
1/25/19,0:10:00,968.5,6.8
1/25/19,0:20:00,968.7,6.8
1/25/19,0:30:00,968.4,6.8
1/25/19,0:40:00,968.8,6.7
1/25/19,0:50:00,969.1,6.7
1/25/19,1:00:00,968.8,6.7
1/25/19,1:10:00,969,6.7
1/25/19,1:20:00,969.1,6.7
1/25/19,1:30:00,969.1,6.7
1/25/19,1:40:00,969.3,6.7
1/25/19,1:50:00,969.6,6.7
1/25/19,2:00:00,969.3,6.7
1/25/19,2:10:00,969.5,6.7
1/25/19,2:20:00,970,6.7
1/25/19,2:30:00,970,6.7
1/25/19,2:40:00,970,6.6
1/25/19,2:50:00,970.2,6.6
1/25/19,3:00:00,970.2,6.6
1/25/19,3:10:00,970.2,6.6
1/25/19,3:20:00,970.2,6.5
1/25/19,3:30:00,970.2,6.5
1/25/19,3:40:00,970,6.5
1/25/19,3:50:00,970.5,6.5
1/25/19,4:00:00,970.3,6.4
1/25/19,4:10:00,970.3,6.4
1/25/19,4:20:00,970.3,6.4
1/25/19,4:30:00,970.7,6.4
1/25/19,4:40:00,971,6.4
1/25/19,4:50:00,970.7,6.3
1/25/19,5:00:00,970.7,6.3
1/25/19,5:10:00,971.1,6.3
1/25/19,5:20:00,971.2,6.3
1/25/19,5:30:00,971,6.3
1/25/19,5:40:00,971.1,6.2
1/25/19,5:50:00,971.1,6.2
1/25/19,6:00:00,971.2,6.2
1/25/19,6:10:00,971.1,6.2
1/25/19,6:20:00,971.7,6.2
1/25/19,6:30:00,971.8,6.2
1/25/19,6:40:00,971.8,6.1
1/25/19,6:50:00,972,6.1
1/25/19,7:00:00,972.2,6.1
1/25/19,7:10:00,972.2,6.1
1/25/19,7:20:00,972.3,6.1
1/25/19,7:30:00,972.3,6.1
1/25/19,7:40:00,972.4,6.1
1/25/19,7:50:00,972.8,6
1/25/19,8:00:00,972.6,6
1/25/19,8:10:00,972.8,6
1/25/19,8:20:00,973,6
1/25/19,8:30:00,972.9,6
1/25/19,8:40:00,973.2,6
1/25/19,8:50:00,973.3,6
1/25/19,9:00:00,973,6
1/25/19,9:10:00,973.2,6.1
1/25/19,9:20:00,973.2,6.1
1/25/19,9:30:00,973.3,6.2
1/25/19,9:40:00,973.2,6.3
1/25/19,9:50:00,973.3,6.4
1/25/19,10:00:00,972.9,6.4
1/25/19,10:10:00,973,6.5
1/25/19,10:20:00,973.3,6.6
1/25/19,10:30:00,973.2,6.7
1/25/19,10:40:00,973.5,6.8
1/25/19,10:50:00,973,6.8
1/25/19,11:00:00,973.2,6.9
1/25/19,11:10:00,972.8,7
1/25/19,11:20:00,973.2,7.1
1/25/19,11:30:00,973.2,7.2
1/25/19,11:40:00,973.2,7.3
1/25/19,11:50:00,973,7.3
