DateTime,Qls,Cond,PrecipCond,GWCond
10/2/15 18:40,2.997504483,25.61152,,
10/2/15 18:45,3.272367102,25.14564,,
10/2/15 18:50,4.064434098,25.39995,,
10/2/15 18:55,4.27652115,25.0002,,
10/2/15 19:00,4.603862351,24.81954,,
10/2/15 19:05,5.297977772,24.20848,,
10/2/15 19:10,6.043027196,24.20355,,
10/2/15 19:15,6.435154309,23.90454,,
10/2/15 19:20,6.976402434,23.61137,,
10/2/15 19:25,7.25678186,23.38541,,
10/2/15 19:30,7.399076371,23.56449,,
10/2/15 19:35,7.542790615,23.4445,,
10/2/15 19:40,7.687972316,23.37462,,
10/2/15 19:45,7.834202375,23.31426,,
10/2/15 19:50,7.834296428,24.45531,,
10/2/15 19:55,7.834390762,24.53462,,
10/2/15 20:00,7.98251576,24.5386,,
10/2/15 20:05,8.131686719,24.22581,,
10/2/15 20:10,8.282765535,24.25668,,
10/2/15 20:15,8.589328412,24.09189,,
10/2/15 20:20,8.90189914,24.03378,,
10/2/15 20:25,9.220709005,23.62897,,
10/2/15 20:30,9.708397956,23.47524,,
10/2/15 20:35,10.38156282,23.54657,,
10/2/15 20:40,11.25734874,23.34613,,
10/2/15 20:45,11.98575256,23.14371,,
10/2/15 20:50,12.73678653,22.92924,,
10/2/15 20:55,13.51497142,22.90195,,
10/2/15 21:00,14.11508774,22.84553,,
10/2/15 21:05,14.31831463,22.88328,,
10/2/15 21:10,14.52345726,22.7049,,
10/2/15 21:15,14.9366716,22.79591,,
10/2/15 21:20,15.35745808,22.52987,,
10/2/15 21:25,15.57025611,22.51105,,
10/2/15 21:30,15.78438566,22.56371,,
10/2/15 21:35,15.78438566,22.83726,,
10/2/15 21:40,15.78438566,22.75512,,
10/2/15 21:45,15.35732239,22.66177,,
10/2/15 21:50,14.93633675,23.05917,,
10/2/15 21:55,14.31714231,22.78137,,
10/2/15 22:00,13.71396035,22.75844,,
10/2/15 22:05,13.31844438,22.89692,,
10/2/15 22:10,13.12298653,22.80063,,
10/2/15 22:15,12.73654224,22.95302,,
10/2/15 22:20,11.9855162,23.07411,,
10/2/15 22:25,11.43672912,23.32801,,
10/2/15 22:30,10.55335077,23.36062,,
10/2/15 22:35,9.87401388,23.50475,,
10/2/15 22:40,9.218913533,23.65694,,
10/2/15 22:45,8.589624458,23.98611,,
10/2/15 22:50,8.13183063,23.88366,,
10/2/15 22:55,7.687365957,24.1728,,
10/2/15 23:00,7.115638032,24.40384,,
10/2/15 23:05,6.703199004,24.48241,,
10/2/15 23:10,6.302599697,24.83798,,
10/2/15 23:15,5.914961889,24.7693,,
10/2/15 23:20,5.540321364,24.88112,,
10/2/15 23:25,5.29759504,25.019,,
10/2/15 23:30,5.061203513,25.07779,,
10/2/15 23:35,4.829761482,25.16942,,
10/2/15 23:40,4.603933087,25.20228,,
10/2/15 23:45,4.383834111,25.43693,,
10/2/15 23:50,4.27611013,25.47197,,
10/2/15 23:55,4.169462427,25.55917,,
10/3/15 0:00,3.857949369,25.74996,,
10/3/15 0:05,3.756823428,25.7961,,
10/3/15 0:10,3.656913426,25.83013,,
10/3/15 0:15,3.462075431,25.88056,,
10/3/15 0:20,3.366359908,25.91954,,
10/3/15 0:25,3.272067515,26.03546,,
10/3/15 0:30,3.179134418,26.02795,,
10/3/15 0:35,3.087818252,26.10329,,
10/3/15 0:40,2.997590449,26.18312,,
10/3/15 0:45,2.908712775,26.42593,,
10/3/15 0:50,2.821182662,26.56361,,
10/3/15 0:55,2.734997697,26.47448,,
10/3/15 1:00,2.650396194,26.59289,,
